patient_id,path,dice,iou,sensitivity,specificity,precision,hd95,is_empty,pred_area,gt_area,hallucinated
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0005-00011.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0005-00012.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0005-00013.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0005-00014.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0005-00015.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0005-00016.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0005-00017.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0005-00018.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0005-00019.jpg,5.263157909496385e-09,5.263157909496385e-09,1.0,0.9962133169174194,5.263157909496385e-09,,True,190.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0005-00020.jpg,9.242144272114671e-10,9.242144272114671e-10,1.0,0.9784359335899352,9.242144272114671e-10,,True,1082.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00001.jpg,1.0330578614770047e-09,1.0330578614770047e-09,1.0,0.9807078838348388,1.0330578614770047e-09,,True,968.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00002.jpg,5.889281284865432e-10,5.889281284865432e-10,1.0,0.9661591053009032,5.889281284865432e-10,,True,1698.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00003.jpg,2.6917901241318987e-10,2.6917901241318987e-10,1.0,0.9259606003761292,2.6917901241318987e-10,,True,3715.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00004.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00005.jpg,3.2154341411683163e-09,3.2154341411683163e-09,1.0,0.9938018321990968,3.2154341411683163e-09,,True,311.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00006.jpg,7.936508339412285e-09,7.936508339412285e-09,1.0,0.9974888563156128,7.936508339412285e-09,,True,126.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00009.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00010.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00011.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00012.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00013.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00014.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00015.jpg,5.50055001546923e-10,5.50055001546923e-10,1.0,0.9637675285339355,5.50055001546923e-10,,True,1818.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00016.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00017.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00018.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00019.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00020.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00021.jpg,6.289308185358777e-09,6.289308185358777e-09,1.0,0.9968311786651612,6.289308185358777e-09,,True,159.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00022.jpg,1.2610340549557007e-09,1.2610340549557007e-09,1.0,0.9841956496238708,1.2610340549557007e-09,,True,793.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00023.jpg,3.7009623143902094e-10,3.7009623143902094e-10,1.0,0.9461495280265808,3.7009623143902094e-10,,True,2702.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00024.jpg,9.259259137195386e-09,9.259259137195386e-09,1.0,0.9978475570678712,9.259259137195386e-09,,True,108.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00025.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00026.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00027.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00028.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00029.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00030.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00031.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00032.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00033.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00034.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00035.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00036.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00037.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00038.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00039.jpg,9.276437951122317e-10,9.276437951122317e-10,1.0,0.978515625,9.276437951122317e-10,,True,1078.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0006-00040.jpg,7.74593333918716e-10,7.74593333918716e-10,1.0,0.9742705821990968,7.74593333918716e-10,,True,1291.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00001.jpg,9.310986981425627e-10,9.310986981425627e-10,1.0,0.9785953164100648,9.310986981425627e-10,,True,1074.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00002.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00003.jpg,3.0021013452952156e-10,3.0021013452952156e-10,1.0,0.933613657951355,3.0021013452952156e-10,,True,3331.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00004.jpg,4.366812245137908e-09,4.366812245137908e-09,1.0,0.9954360723495485,4.366812245137908e-09,,True,229.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00005.jpg,3.322259134463934e-09,3.322259134463934e-09,1.0,0.9940010905265808,3.322259134463934e-09,,True,301.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00006.jpg,4.8780486316957195e-09,4.8780486316957195e-09,1.0,0.9959143996238708,4.8780486316957195e-09,,True,205.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00007.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00008.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00009.jpg,6.108735739474014e-10,6.108735739474014e-10,1.0,0.967374861240387,6.108735739474014e-10,,True,1637.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00010.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00011.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00012.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00013.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00014.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00015.jpg,5.18403320270977e-10,5.18403320270977e-10,1.0,0.9615553021430968,5.18403320270977e-10,,True,1929.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00016.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00017.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00018.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00019.jpg,2.7012425629635567e-10,2.7012425629635567e-10,1.0,0.9262197017669678,2.7012425629635567e-10,,True,3702.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0007-00020.jpg,4.972650624601727e-10,4.972650624601727e-10,1.0,0.9599210619926452,4.972650624601727e-10,,True,2011.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00001.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00002.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00003.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00004.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00005.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00006.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00007.jpg,1.587301667882457e-08,1.587301667882457e-08,1.0,0.9987444281578064,1.587301667882457e-08,,True,63.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00008.jpg,1.3513513863472326e-08,1.3513513863472326e-08,1.0,0.9985252022743224,1.3513513863472326e-08,,True,74.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00009.jpg,1.3157894329651754e-08,1.3157894329651754e-08,1.0,0.9984853267669678,1.3157894329651754e-08,,True,76.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00010.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00011.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00012.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00013.jpg,2.242152463693969e-09,2.242152463693969e-09,1.0,0.9911112785339355,2.242152463693969e-09,,True,446.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00014.jpg,1.6666663782416438e-07,1.6666663782416438e-07,1.0,0.9998804330825806,1.6666663782416438e-07,,True,6.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00015.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00016.jpg,1.996008025528795e-09,1.996008025528795e-09,1.0,0.990015149116516,1.996008025528795e-09,,True,501.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00017.jpg,1.246882819216921e-09,1.246882819216921e-09,1.0,0.9840162396430968,1.246882819216921e-09,,True,802.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00018.jpg,4.1666665673290035e-09,4.1666665673290035e-09,1.0,0.9952168464660645,4.1666665673290035e-09,,True,240.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00019.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00020.jpg,3.921568403342235e-09,3.921568403342235e-09,1.0,0.9949178695678712,3.921568403342235e-09,,True,255.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00021.jpg,1.8083182729000667e-09,1.8083182729000667e-09,1.0,0.9889788031578064,1.8083182729000667e-09,,True,553.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00022.jpg,3.003002957413514e-09,3.003002957413514e-09,1.0,0.9933633804321288,3.003002957413514e-09,,True,333.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00023.jpg,2.617801087012594e-09,2.617801087012594e-09,1.0,0.9923868179321288,2.617801087012594e-09,,True,382.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00024.jpg,1.3368983697858994e-09,1.3368983697858994e-09,1.0,0.9850924611091614,1.3368983697858994e-09,,True,748.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0008-00025.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00001.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00002.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00003.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00004.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00005.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00006.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00007.jpg,1.7301038379713416e-09,1.7301038379713416e-09,1.0,0.9884805679321288,1.7301038379713416e-09,,True,578.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00008.jpg,2.066115722954009e-09,2.066115722954009e-09,1.0,0.9903539419174194,2.066115722954009e-09,,True,484.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00009.jpg,2.1141648431921567e-09,2.1141648431921567e-09,1.0,0.9905731678009032,2.1141648431921567e-09,,True,473.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00010.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00011.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00012.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00013.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00014.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00015.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00016.jpg,3.846153617814707e-08,3.846153617814707e-08,1.0,0.9994817972183228,3.846153617814707e-08,,True,26.0,0.0,True
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00017.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00018.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00019.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00020.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00021.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00022.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00023.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00024.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00025.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
Patient#17,D:\Research\Multi-View Fusion Network\datasets\AJBDS-2023_extracted\AJBDS-2023\Training\Patient#17\input\IMG-0009-00026.jpg,1.0,1.0,1.0,1.0,1.0,,True,0.0,0.0,False
